"Data Source","World Development Indicators",

"Last Updated Date","2021-11-23",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"China","CHN","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","80000","57000000","265000000","430000000","636000000","1258000000","1659000000","1875000000","2314000000","3194000000","3393000000","3487000000","4366000000","11156000000","27515000000","33787000000","35849200000","40180000000","45439000000","45644000000","41014000000","42095300000","47053000000","53073618897.4036","57900937467.3864","68117272181.2194","104108693867.085","124082035618.506","156249335203.202","171534650311.569","131057052869.5","243703434558.178","280072219149.935","241213868161.42","290928431467.003","268097181064.335","242489331627.399","174749584584.051","166083755721.649","235365050036.341","187169822364.755","",
"Cote d'Ivoire","CIV","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","30700000","15700000","18700000","51000000","32600000","69060000","44780000","14650000","83310000","74750000","94660000","32750000","47470000","37530000","21740000","29160000","70750000","87510000","51700000","18490000","48434429.6917","18524885.9475","69053843.7127","175153533.4772","117538566.8357","211760840.4722","269194529.5884","415458076.4097","760099126.7086","235348766.1991","234701731.519","272679898.341","212580417.4534","165390571.2319","282979830.9625","349059586.543272","350964618.559397","443801751.423173","468377743.888902","397624744.268005","358468317.342002","301972462.517861","330255520.654571","407592122.101427","439356961.150901","494408755.776341","577871524.156215","975014998.795493","620330654.359791","848881139.442877","",
"Cameroon","CMR","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","16000000","1700000","3300000","3100000","21600000","27100000","16400000","8710528.85937352","40548470.5361226","62099933.6753265","129827989.964101","135391025.42127","111440362.741803","213821207.604905","17667655.8671505","316229050.225977","-90700157.5127854","115925994.899277","92362479.4838296","-85734446.5454484","-112831336.842375","-14498049.7545054","29203775.7802858","5120733.12285922","3674320.50910657","15105727.2922078","104417058.426533","149614497.755635","55231294.1577247","35009801.8441187","159708006.201387","-11668387.3783906","505256043.293607","334888535.860208","67984855.6422292","243601636.500456","59122291.3428058","189581294.625153","20995513.7446129","746276648.961818","536265313.198885","653266626.571786","527363935.614182","547404749.757182","725854540.914877","694336734.87982","663893595.165465","814458940.927625","765092012.778526","1024779237.90889","",
"Congo, Dem. Rep.","COD","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","6430000","5740000","10470000","17720000","51980000","9120000","238430000","18190000","97680000","143850000","109620000","69630000","-2370000","-192790000","-32450000","69190000","5550000","-55080000","-3940000","-6110000","-14460000","12390000","-730000","6870000","-1500000","-22350000","24790000","-44350000","61330000","11160000","94190400","102221900","187598693.6937","391254723.5","409032814.5","180000000","256100000","1808000000","1726800000","-243200000","2742300000","1596024303.85686","2891607809.09542","1697585830.80626","1499572152.49797","1165720010.30767","932374669.380907","1047979482.55526","1407563588.42423","1350994226.20535","",
"Congo, Rep.","COG","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","5100000","48700000","66300000","68300000","46100000","15400000","2380000","1986323.6731","4050415.52677771","16481632.6620511","40032269.0162729","30842951.4557126","35349296.9308788","56079518.9803241","34948545.6926496","12689672.804521","22439698.3136535","43448956.4120195","9095236.52932368","-7125213.1608","22551558.2245","32753529.6891","2739032.5359","286054322.0689","2990000","112782084.60409","62427618.5785834","-49200799.9052804","-169664715.515787","-68273606.0797116","-97897925.1179687","-135361238.247372","199155450.954144","219545648.817082","88399286.0999307","800996241.640624","1487693084.45891","1422370639.41635","1940120150.91702","1184284700.65489","1520744890.62462","298288001.186385","-69253909.3686667","1878325499.2761","2887256932.11379","4278118364.98033","50574345.3391363","4416953733.854","4315250902.8503","3366085029.42","",
"Colombia","COL","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","42999999.9997559","43128139.9995117","18457070","23842600","40889759.9996338","37068850","25000000","65000000","107000000","127000000","157137699.999756","265000000","366000000","618000000","584000000","1023000000","674000000","319000000","203000000","576000000","500000000","456900000","728700000","959100000","1446497261.33581","968368273.647335","3111676589.81669","5562216361.61769","2828826261.61251","1507907130.44589","2436459923.42856","2541942612.20739","2133698124.14946","1720493455.49813","3115635873.52058","10235417315.1376","6750625311.15878","8885764397.56293","10564155795.9327","8034746177.08445","6429989612.99413","14647048638.4496","15039979138.8914","16210419015.9816","16168701714.7497","11620532645.7092","13857937720.8026","13700880445.1998","11298692773.8486","13989839283.9084","",
"Comoros","COM","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","1920000","","0","0","150000","0","0","0","0","7546566.71700799","3767051.25949986","3266400.37765459","393003.10379242","2506163.33401032","-1446978.12497841","190704.780596669","177714.239994358","889525.017698175","510000","20000","384216.3907","271000","93636.1151","1145914.9949","430423.4793","793243.734562107","672560.378635016","558865.800033746","778420.213878796","7691947.28915688","4650574.15690676","13839598.1677915","8350406.72212085","23118440.5401981","10375197.4614675","4231644.4167","4684558.67518389","4936699.51044482","3569823.72997207","3919473.02500831","5672348.12858009","3677361.42116272","",
"Cabo Verde","CPV","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","-8734.17839975294","2786140.59499304","597911.680022202","174023.256534689","252601.216598285","1744334.22803128","450471.753014846","3644068.12685392","2128443.3544658","26180647.1200555","28528007.7360696","11576610.7394555","6793745.39412884","53935025.3549158","34202238.3816146","9010186.20568656","14759046.6769552","39216510.8127633","67638273.8033899","80513541.3322083","131539968.034584","191764359.163339","210903689.269434","126003552.248347","116200563.572313","102246382.223796","128009964.769677","89297443.9961387","180589795.413074","96071472.8368678","126312006.101645","111711633.73814","112695606.413716","104091294.086373","",
"Costa Rica","CRI","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","26345010","22100000","25846010","37700000","46310010","69022010","61952010","62500000","48600000","43500000","52600000","69600000","28900000","60700000","55900000","69900000","61000000","80300000","122200000","101300000","162500000","178400000","226000000","246700000","297600000","336900000","426950000","409440000","614500000","619469212","723426415.264239","621846413.159734","723172624.768835","774386239.764205","1083718486.49799","1528787464.115","1801002598.41588","2241492021.19677","2436112218.26755","1614614468.45234","1906923793.45078","2733268839.98155","2696295210.67893","3205384976.80294","3242149796.9724","2955521680.83967","2620435490.61534","2924906990.98245","3014543618.02812","2719031329.42268","",
"Caribbean small states","CSS","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","347578499.994566","342916171.638498","298679837.19389","269180300.310363","305300684.534229","178387131.811015","162120408.740249","100970960.818431","117240333.387014","115577068.666779","316929902.037907","443005555.662458","274283333.419603","228691666.717289","115297352.852792","43155758.8494116","-26018518.5185186","89487037.037037","57234874.5313189","105774488.974466","377432454.908289","526483875.498366","572953464.052288","653965212.056658","885069632.424357","835726537.735981","839764566.069544","1685532066.8225","1580922407.85887","1666996131.04593","1708338668.81225","2038044659.20541","2134414351.04861","2329939020.9898","2533129346.97475","3284457853.95562","3749496377.04743","3938759457.58788","6617474874.91511","3006666779.45883","2587458155.82325","2241090590.40132","672346250.515795","928627334.733554","3074962848.7296","2927223449.45968","2870741738.30905","1934817008.24291","2786642254.91852","3741642101.52835","",
"Cuba","CUB","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70502234.6368715","69702234.6368715","-1508379.88826815","69296089.3854749","146435754.189944","133083798.882682","172681564.24581","126924996.849162","78235859.0446927","",
"Cayman Islands","CYM","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","1830000","2540000","41010000","25720000","75110000","56550000","19560000","97120000","19930000","17520000","668240000","453980000","14280000","104740000","22430000","79460000","49040000","-8540000","27490000","459760000","467070000","50310000","1231710000","3150870000","4354110000","6475830000","9358723000","2133108000","2802975000","2602570000","3703461000","9506484000","24820937000","28210535000","19555735000","20298045000","10568946000","16716537000","9889386000","68000092000","49833203000","80257843415.3403","2684234739.26842","2506466933.66629","173644548.798714","984919518.271685","",
"Cyprus","CYP","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","20200000","29600000","36400000","37200000","32400000","18100000","32399852.8125131","41409229.3606028","57026191.2298309","70533030.8769439","84973393.7852126","78304678.2724331","71520842.9723068","68357791.4422966","52686514.2461279","57954233.5621669","46319251.9054824","51964617.6382809","62147895.5615331","69749822.2137683","126615461.385104","81820990.7445387","107441112.68656","83432989.4040103","75174068.6034487","243136818.61367","233749453.825101","546519214.603177","345398143.229373","813054280.084962","854874285.662107","944742873.957096","1103449726.13198","908147517.991038","1118841808.54652","1161973511.03819","1871897927.22823","2294635570.94301","12297296307.4338","64632059145.0646","31031904287.2207","40445860585.079","69972767553.5798","25966316070.542","51738978689.3287","28960532080.4594","8508203489.4199","12249400600.2908","-6354839226.68869","25930367780.0521","",
"Czech Republic","CZE","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","654278424.682602","878231739.725255","2567564641.62698","1435279128.15383","1286492873.14104","3700169387.63107","6312596675.96249","4987079129.26384","5640707235.87483","8496609035.7758","2021275745.95501","6423465150.75736","13730164683.4592","7132002407.70599","13815656003.7033","8815393022.10815","5271613701.7927","10167834374.8186","4188736491.29368","9433199804.77647","7357578652.57","8088661929.8803","1699914616.60242","10850612308.2062","11234740946.0941","8324668391.46793","10752120870.768","",
"Germany","DEU","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","1103338754.95766","1897270695.56092","2102302343.34061","2176992344.38363","690496822.87674","1321369937.5521","949983808.586455","1603458933.00764","1732552304.02157","-186573401.181116","-415839559.593561","468263695.135529","997855446.932569","590664406.972141","531108428.984038","1192024599.72962","1620170656.57848","-1508574620.67996","5173426485.28624","2556702845.61154","4741534933.54524","-2137728434.41913","479814189.252795","7517248751.11651","12041505212.6412","15591797828.854","18638443893.681","29526509277.4565","86035665071.2087","248007397121.858","56948542386.9082","51268214890.625","65401516009.2498","-20408419557.1429","59835195025.1919","87444159239.0618","50847183837.0154","30954735498.0251","56701916794.9699","86037502102.1645","97535403952.55","65443087632.2705","67199694458.9374","19488312315.4146","62422464518.9402","64707795193.3638","109505815446.82","158515340630.943","67618997073.9991","",
